InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544662,SWM-012A,SURF WAX KIT - COOL,3,2023-05-24 00:00:00,12.13,10893.0,Spain
545456,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-07-01 00:00:00,30.56,10980.0,Australia
539587,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-05-17 00:00:00,81.0,10364.0,Indonesia
540100,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-10-31 00:00:00,42.34,10418.0,France
541633,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-05-10 00:00:00,42.76,10563.0,Australia
545098,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-08-19 00:00:00,38.35,10936.0,France
536606,SWM-016A,SHELL HAIR CLIP SET,1,2023-02-22 00:00:00,14.84,10053.0,Australia
545800,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-04-22 00:00:00,21.56,11012.0,New Zealand
539363,SWM-012A,SURF WAX KIT - COOL,1,2023-12-24 00:00:00,11.5,10341.0,New Zealand
543147,SWM-017A,SURF JOURNAL - KRAFT,3,2023-08-29 00:00:00,18.16,10722.0,Australia
538218,SWM-012A,SURF WAX KIT - COOL,2,2023-09-03 00:00:00,12.44,10231.0,New Zealand
538072,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-10-24 00:00:00,29.26,10218.0,United States
536689,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,4,2023-08-08 00:00:00,38.36,10065.0,Australia
542307,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-03-06 00:00:00,44.95,10632.0,Spain
544726,SWM-012A,SURF WAX KIT - COOL,4,2023-02-11 00:00:00,11.59,10899.0,Australia
546964,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-05-21 00:00:00,35.38,11153.0,United States
547435,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-08-03 00:00:00,40.93,11188.0,United States
544822,SWM-016A,SHELL HAIR CLIP SET,4,2023-05-06 00:00:00,14.31,10912.0,Canada
547217,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-10-20 00:00:00,54.82,11170.0,United States
536109,SWM-012A,SURF WAX KIT - COOL,3,2023-09-19 00:00:00,11.73,10010.0,Australia
539241,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-04-24 00:00:00,92.7,10333.0,Indonesia
537845,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-03-09 00:00:00,32.75,10198.0,United States
536095,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-05-22 00:00:00,46.09,10009.0,United States
543225,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-09-11 00:00:00,67.13,10731.0,Australia
539399,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-12-23 00:00:00,54.11,10342.0,Australia
536980,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-03-26 00:00:00,40.54,10104.0,Australia
544034,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-05-28 00:00:00,52.18,10827.0,Germany
542956,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-06-08 00:00:00,51.51,10707.0,United States
538093,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-09-06 00:00:00,45.44,10221.0,United States
542591,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-03-25 00:00:00,39.39,10670.0,Indonesia
536002,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-06-12 00:00:00,47.03,10001.0,Indonesia
544232,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-09-19 00:00:00,50.6,10848.0,Australia
542271,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-08-18 00:00:00,39.47,10628.0,Indonesia
545286,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-12-25 00:00:00,92.5,10955.0,Germany
547269,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-07-16 00:00:00,36.47,11174.0,France
538924,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-03-23 00:00:00,17.21,10303.0,Australia
544981,SWM-017A,SURF JOURNAL - KRAFT,4,2023-06-02 00:00:00,19.8,10928.0,Indonesia
C544281,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,-2,2023-01-30 00:00:00,20.06,10854.0,Australia
539334,SWM-016A,SHELL HAIR CLIP SET,3,2023-06-15 00:00:00,15.27,10338.0,Australia
547183,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-07-16 00:00:00,34.64,11168.0,France
545948,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-12-04 00:00:00,29.01,11037.0,New Zealand
539964,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-08-28 00:00:00,29.3,10401.0,France
536235,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-08-14 00:00:00,37.43,10028.0,United States
536842,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-10-02 00:00:00,43.47,10086.0,United Kingdom
539695,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-06-10 00:00:00,50.49,10372.0,Indonesia
546465,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-10-16 00:00:00,48.72,11093.0,United States
538210,SWM-017A,SURF JOURNAL - KRAFT,2,2023-08-24 00:00:00,18.01,10230.0,United States
545108,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-04-23 00:00:00,35.76,10937.0,Australia
541679,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-03-18 00:00:00,18.13,10568.0,Indonesia
542366,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-05-23 00:00:00,47.77,10639.0,United States
545934,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-08-27 00:00:00,59.9,11035.0,France
544583,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-02-24 00:00:00,47.03,10886.0,Australia
546340,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-10-14 00:00:00,88.13,11079.0,United States
544686,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-02-20 00:00:00,41.25,10896.0,Australia
540384,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-08-11 00:00:00,60.2,10446.0,Indonesia
539985,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-06-30 00:00:00,36.61,10406.0,United States
544798,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-09-27 00:00:00,18.0,10907.0,Australia
536645,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-01-27 00:00:00,39.89,10056.0,United States
C547053,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,-3,2023-09-02 00:00:00,48.06,11161.0,Germany
C539905,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,-2,2023-05-16 00:00:00,75.56,10396.0,Indonesia
536127,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-09-28 00:00:00,54.56,10013.0,France
542877,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-07-01 00:00:00,16.77,10698.0,United States
546712,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-04-25 00:00:00,40.57,11128.0,United States
C542967,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,-4,2023-05-15 00:00:00,62.79,10708.0,New Zealand
547517,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-04-10 00:00:00,55.03,11199.0,Australia
546622,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-06-28 00:00:00,88.5,11116.0,United Kingdom
544912,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-12-22 00:00:00,66.99,10919.0,Australia
537920,SWM-016A,SHELL HAIR CLIP SET,4,2023-09-09 00:00:00,15.36,10203.0,United States
538025,SWM-012A,SURF WAX KIT - COOL,2,2023-05-13 00:00:00,12.06,10212.0,United States
539443,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-07-23 00:00:00,68.21,10349.0,Japan
536573,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-12-29 00:00:00,39.68,10051.0,Portugal
543932,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-09-25 00:00:00,40.81,10815.0,United States
539137,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-09-14 00:00:00,43.4,10327.0,France
540708,SWM-016A,SHELL HAIR CLIP SET,4,2023-04-26 00:00:00,15.0,10490.0,France
541919,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-10-06 00:00:00,46.16,10589.0,France
545083,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-02-14 00:00:00,26.42,10935.0,Australia
542287,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-08-04 00:00:00,16.65,10629.0,Australia
537031,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-08-24 00:00:00,16.77,10107.0,United States
542566,SWM-017A,SURF JOURNAL - KRAFT,3,2023-08-05 00:00:00,18.82,10664.0,France
539821,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-06-11 00:00:00,38.6,10388.0,United States
537116,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-04-01 00:00:00,33.54,10117.0,New Zealand
544978,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-07-30 00:00:00,37.34,10927.0,Australia
544912,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-12-22 00:00:00,39.86,10919.0,Australia
539575,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-11-23 00:00:00,37.19,10363.0,Indonesia
539876,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-07-19 00:00:00,66.91,10392.0,Brazil
542034,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-04-25 00:00:00,33.94,10599.0,Australia
546723,SWM-016A,SHELL HAIR CLIP SET,3,2023-06-24 00:00:00,14.97,11129.0,Australia
542807,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-10-01 00:00:00,41.47,10690.0,Australia
541406,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-07-21 00:00:00,40.63,10543.0,Australia
537711,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-09-24 00:00:00,44.29,10177.0,France
539789,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-03-07 00:00:00,36.84,10387.0,Portugal
547508,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-01-13 00:00:00,31.23,11199.0,Australia
542870,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-04-11 00:00:00,23.02,10698.0,United States
C543713,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,-2,2023-03-15 00:00:00,41.14,10787.0,Australia
536861,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-09-24 00:00:00,32.09,10090.0,Germany
545159,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-03-14 00:00:00,39.18,10942.0,France
539260,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-12-01 00:00:00,27.73,10333.0,Indonesia
538126,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-08-11 00:00:00,59.53,10224.0,France
539778,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-04-23 00:00:00,40.68,10383.0,Indonesia
536999,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-08-15 00:00:00,56.93,10104.0,Australia
543613,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-10-08 00:00:00,34.46,10778.0,United States
541888,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-07-21 00:00:00,38.03,10585.0,Portugal
537816,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-03-06 00:00:00,70.31,10192.0,New Zealand
540391,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-07-20 00:00:00,61.2,10447.0,Australia
542678,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-07-29 00:00:00,17.75,10676.0,Australia
540312,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-05-04 00:00:00,29.15,10440.0,Australia
537068,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-04-27 00:00:00,43.41,10110.0,Australia
539096,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-07-20 00:00:00,40.83,10320.0,Australia
539981,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-10-12 00:00:00,38.64,10404.0,United States
541919,SWM-012A,SURF WAX KIT - COOL,1,2023-10-06 00:00:00,12.11,10589.0,France
539304,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-05-19 00:00:00,55.27,10335.0,Australia
539372,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-05-04 00:00:00,21.18,10342.0,Australia
537967,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-10-04 00:00:00,53.23,10206.0,Indonesia
547383,SWM-017A,SURF JOURNAL - KRAFT,1,2023-12-25 00:00:00,19.65,11183.0,Australia
537172,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-08-28 00:00:00,21.59,10122.0,Australia
539053,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-10-08 00:00:00,37.53,10316.0,Spain
545234,SWM-016A,SHELL HAIR CLIP SET,4,2023-07-14 00:00:00,13.68,10949.0,Brazil
539539,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-04-29 00:00:00,31.68,10360.0,France
536032,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-04-10 00:00:00,46.17,10003.0,Spain
542771,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-10-02 00:00:00,38.6,10686.0,Australia
547053,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-09-02 00:00:00,48.06,11161.0,Germany
544909,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-11-24 00:00:00,34.12,10919.0,Australia
539549,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-12-03 00:00:00,47.96,10360.0,France
545807,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-04-09 00:00:00,68.08,11016.0,United States
544018,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-04-02 00:00:00,38.62,10826.0,France
545249,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-08-13 00:00:00,21.29,10951.0,Indonesia
544446,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-03-10 00:00:00,55.3,10871.0,United States
546917,SWM-017A,SURF JOURNAL - KRAFT,3,2023-04-27 00:00:00,17.99,11145.0,France
538575,SWM-017A,SURF JOURNAL - KRAFT,3,2023-08-05 00:00:00,17.43,10269.0,Brazil
541260,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-09-11 00:00:00,47.17,10535.0,United States
541586,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-08-02 00:00:00,31.55,10556.0,New Zealand
545135,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-05-08 00:00:00,54.61,10938.0,United Kingdom
541040,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-03-14 00:00:00,22.54,10515.0,United States
544695,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-05-10 00:00:00,38.53,10896.0,Australia
536747,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-10-11 00:00:00,46.78,10071.0,New Zealand
541028,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-11-06 00:00:00,45.92,10513.0,Australia
543626,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-03-17 00:00:00,17.58,10781.0,Brazil
538486,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-02-07 00:00:00,38.78,10265.0,France
542572,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-10-24 00:00:00,38.92,10666.0,Australia
540789,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-04-29 00:00:00,34.38,10494.0,Australia
544429,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-11-04 00:00:00,69.21,10869.0,Indonesia
538958,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-04-22 00:00:00,49.03,10304.0,France
545234,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-07-14 00:00:00,35.65,10949.0,Brazil
544277,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-08-23 00:00:00,36.72,10853.0,United States
545266,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-07-07 00:00:00,35.51,10952.0,France
537110,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-12-26 00:00:00,44.5,10114.0,France
543672,SWM-017A,SURF JOURNAL - KRAFT,2,2023-05-26 00:00:00,17.44,10784.0,Germany
537322,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-08-02 00:00:00,28.19,10141.0,Australia
546960,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-04-15 00:00:00,57.79,11152.0,New Zealand
543261,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-07-30 00:00:00,54.31,10736.0,United States
536314,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-10-15 00:00:00,22.18,10031.0,United States
541298,SWM-016A,SHELL HAIR CLIP SET,2,2023-05-08 00:00:00,15.07,10539.0,United States
545605,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-08-25 00:00:00,47.64,10996.0,Indonesia
538514,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-01-30 00:00:00,59.2,10267.0,United States
536626,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-05-31 00:00:00,21.72,10055.0,Australia
537518,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-08-22 00:00:00,18.28,10158.0,United States
545608,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-10-01 00:00:00,45.86,10996.0,Indonesia
541597,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-09-02 00:00:00,43.73,10557.0,United States
541706,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-12-21 00:00:00,38.25,10569.0,Australia
537085,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-01-10 00:00:00,55.23,10113.0,Australia
540767,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-10-30 00:00:00,49.96,10493.0,Australia
546465,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-10-16 00:00:00,28.66,11093.0,United States
538226,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-08-17 00:00:00,51.68,10232.0,New Zealand
537208,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-09-02 00:00:00,36.57,10129.0,Portugal
546072,SWM-017A,SURF JOURNAL - KRAFT,4,2023-06-06 00:00:00,18.63,11052.0,Indonesia
541582,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-05-25 00:00:00,20.44,10556.0,New Zealand
536328,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-12-13 00:00:00,52.86,10034.0,United Kingdom
545909,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-07-29 00:00:00,36.9,11031.0,New Zealand
544977,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-04-29 00:00:00,45.24,10927.0,Australia
538545,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-08-03 00:00:00,16.48,10267.0,United States
540199,SWM-012A,SURF WAX KIT - COOL,4,2023-02-22 00:00:00,12.05,10432.0,United States
547028,SWM-017A,SURF JOURNAL - KRAFT,1,2023-05-05 00:00:00,18.07,11160.0,Portugal
539934,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-09-06 00:00:00,83.59,10399.0,Australia
546916,SWM-012A,SURF WAX KIT - COOL,4,2023-11-20 00:00:00,12.06,11144.0,United States
538924,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-03-23 00:00:00,19.93,10303.0,Australia
546887,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-08-15 00:00:00,22.22,11141.0,Australia
541366,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-11-11 00:00:00,16.55,10541.0,Australia
539019,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-06-12 00:00:00,37.61,10310.0,Australia
545189,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,4,2023-02-02 00:00:00,38.34,10943.0,New Zealand
536609,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-04-23 00:00:00,48.89,10053.0,Australia
546601,SWM-016A,SHELL HAIR CLIP SET,1,2023-05-08 00:00:00,14.37,11111.0,United States
541022,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-03-04 00:00:00,74.63,10512.0,Australia
538624,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-06-11 00:00:00,35.79,10274.0,Australia
539930,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-07-09 00:00:00,18.7,10399.0,Australia
540494,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-02-20 00:00:00,50.63,10463.0,France
546103,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-05-31 00:00:00,44.09,11056.0,United States
538788,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-09-19 00:00:00,37.02,10295.0,Australia
536414,SWM-016A,SHELL HAIR CLIP SET,3,2023-07-29 00:00:00,14.5,10040.0,France
543154,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-10-11 00:00:00,38.16,10722.0,Australia
537838,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-10-23 00:00:00,22.0,10195.0,Indonesia
538299,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-08-16 00:00:00,42.61,10239.0,United States
539451,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-07-03 00:00:00,87.04,10351.0,France
538514,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-01-30 00:00:00,28.07,10267.0,United States
543504,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-05-17 00:00:00,85.19,10766.0,United States
540528,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-04-10 00:00:00,36.2,10467.0,France
545646,SWM-017A,SURF JOURNAL - KRAFT,3,2023-12-10 00:00:00,18.7,10998.0,Canada
537380,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-07-28 00:00:00,35.83,10146.0,Portugal
540117,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-12-26 00:00:00,67.49,10419.0,Australia
542394,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-06-05 00:00:00,37.6,10640.0,United States
537698,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-09-01 00:00:00,20.09,10174.0,United States
547099,SWM-016A,SHELL HAIR CLIP SET,1,2023-08-23 00:00:00,15.5,11164.0,United States
538317,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-08-17 00:00:00,85.76,10242.0,Portugal
538535,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-06-20 00:00:00,89.32,10267.0,United States
536358,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-08-20 00:00:00,90.96,10036.0,New Zealand
545678,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-11-07 00:00:00,44.89,11000.0,United States
541469,SWM-012A,SURF WAX KIT - COOL,4,2023-10-05 00:00:00,12.46,10549.0,United States
541282,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-11-16 00:00:00,31.29,10537.0,Brazil
540230,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-12-08 00:00:00,76.93,10433.0,New Zealand
545159,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-03-14 00:00:00,68.04,10942.0,France
539206,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-06-04 00:00:00,77.08,10332.0,Australia
546093,SWM-017A,SURF JOURNAL - KRAFT,2,2023-05-06 00:00:00,18.51,11053.0,Australia
544453,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-04-27 00:00:00,50.37,10871.0,United States
545261,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-05-07 00:00:00,49.39,10952.0,France
541541,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-12-04 00:00:00,75.95,10553.0,Australia
540161,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-05-18 00:00:00,28.92,10429.0,France
541614,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-09-13 00:00:00,43.59,10560.0,France
540331,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-08-03 00:00:00,87.77,10443.0,France
537046,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-06-14 00:00:00,56.74,10109.0,Australia
543482,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-03-22 00:00:00,43.26,10764.0,New Zealand
545340,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-11-27 00:00:00,41.99,10959.0,Australia
537027,SWM-016A,SHELL HAIR CLIP SET,1,2023-06-17 00:00:00,14.66,10106.0,Portugal
545782,SWM-012A,SURF WAX KIT - COOL,4,2023-06-17 00:00:00,11.08,11010.0,New Zealand
545930,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-11-05 00:00:00,42.4,11034.0,Australia
545719,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-08-09 00:00:00,26.37,11004.0,Portugal
547010,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-01-01 00:00:00,33.37,11159.0,New Zealand
541243,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-04-21 00:00:00,88.03,10531.0,United States
547489,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-12-22 00:00:00,39.45,11192.0,Portugal
545343,SWM-017A,SURF JOURNAL - KRAFT,2,2023-12-31 00:00:00,19.01,10959.0,Australia
543672,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-05-26 00:00:00,38.82,10784.0,Germany
537756,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-08-15 00:00:00,58.15,10183.0,Australia
